"season","posteam","week","player_id","full_name","position","pass_attempt","rec_attempt","rush_attempt","pass_air_yards","rec_air_yards","pass_completions","receptions","pass_completions_exp","receptions_exp","pass_yards_gained","rec_yards_gained","rush_yards_gained","pass_yards_gained_exp","rec_yards_gained_exp","rush_yards_gained_exp","pass_touchdown","rec_touchdown","rush_touchdown","pass_touchdown_exp","rec_touchdown_exp","rush_touchdown_exp","pass_two_point_conv","rec_two_point_conv","rush_two_point_conv","pass_first_down","rec_first_down","rush_first_down","pass_interception","rec_interception","pass_interception_exp","rec_interception_exp","rec_fumble_lost","rush_fumble_lost","pass_fantasy_points_exp","rec_fantasy_points_exp","rush_fantasy_points_exp","pass_fantasy_points","rec_fantasy_points","rush_fantasy_points","total_yards_gained","total_yards_gained_exp","total_touchdown","total_touchdown_exp","total_first_down","total_first_down_exp","total_fantasy_points","total_fantasy_points_exp","pass_completions_diff","receptions_diff","pass_yards_gained_diff","rec_yards_gained_diff","rush_yards_gained_diff","pass_touchdown_diff","rec_touchdown_diff","rush_touchdown_diff","pass_first_down_diff","rec_first_down_diff","rush_first_down_diff","pass_fantasy_points_diff","rec_fantasy_points_diff","rush_fantasy_points_diff","total_yards_gained_diff","total_touchdown_diff","total_fantasy_points_diff","pass_attempt_team","rec_attempt_team","rush_attempt_team","pass_air_yards_team","rec_air_yards_team","pass_completions_team","receptions_team","pass_completions_exp_team","receptions_exp_team","pass_yards_gained_team","rec_yards_gained_team","rush_yards_gained_team","pass_yards_gained_exp_team","rec_yards_gained_exp_team","rush_yards_gained_exp_team","pass_touchdown_team","rec_touchdown_team","rush_touchdown_team","pass_touchdown_exp_team","rec_touchdown_exp_team","rush_touchdown_exp_team","pass_two_point_conv_team","rec_two_point_conv_team","rush_two_point_conv_team","pass_first_down_team","rec_first_down_team","rush_first_down_team","pass_interception_team","rec_interception_team","pass_interception_exp_team","rec_interception_exp_team","rec_fumble_lost_team","rush_fumble_lost_team","pass_fantasy_points_exp_team","rec_fantasy_points_exp_team","rush_fantasy_points_exp_team","pass_fantasy_points_team","rec_fantasy_points_team","rush_fantasy_points_team","pass_completions_diff_team","receptions_diff_team","pass_yards_gained_diff_team","rec_yards_gained_diff_team","rush_yards_gained_diff_team","pass_touchdown_diff_team","rec_touchdown_diff_team","rush_touchdown_diff_team","pass_first_down_diff_team","rec_first_down_diff_team","rush_first_down_diff_team","pass_interception_diff_team","rec_interception_diff_team","pass_fantasy_points_diff_team","rec_fantasy_points_diff_team","rush_fantasy_points_diff_team","total_yards_gained_team","total_yards_gained_exp_team","total_yards_gained_diff_team","total_touchdown_team","total_touchdown_exp_team","total_touchdown_diff_team","total_first_down_team","total_first_down_exp_team","total_fantasy_points_team","total_fantasy_points_exp_team","total_fantasy_points_diff_team"
"2023","KC",3,"00-0037216","Justyn Ross","WR",0,1,0,0,6,0,0,0,0.77,0,0,0,0,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1.51,0,0,0,0,0,7.32,0,0,0,0.4,0,1.51,0,-0.77,0,-7.32,0,0,0,0,0,-0.4,0,0,-1.51,0,-7.32,0,-1.51,38,38,37,254,254,27,27,25.95,25.95,303,303,153,270.05,270.05,151.51,3,3,2,4.31,4.31,2.8,0,0,0,16,16,12,2,2,0.58,0.6,0,0,26.88,78.81,31.88,20.12,75.3,27.3,1.05,1.05,32.95,32.95,1.49,-1.31,-1.31,-0.8,1.28,1.27,2.95,1.42,1.4,-6.76,-3.51,-4.58,456,421.56,34.44,5,7.11,-2.11,28,23.78,102.6,110.69,-8.09
"2023","KC",3,"00-0030506","Travis Kelce","TE",0,8,0,0,54,0,7,0,5.43,0,69,0,0,57.53,0,0,1,0,0,1.11,0,0,0,0,0,4,0,0,0,0,0.12,0,0,0,17.84,0,0,19.9,0,69,57.53,1,1.11,4,3.69,19.9,17.84,0,1.57,0,11.47,0,0,-0.11,0,0,0.31,0,0,2.06,0,11.47,-0.11,2.06,38,38,37,254,254,27,27,25.95,25.95,303,303,153,270.05,270.05,151.51,3,3,2,4.31,4.31,2.8,0,0,0,16,16,12,2,2,0.58,0.6,0,0,26.88,78.81,31.88,20.12,75.3,27.3,1.05,1.05,32.95,32.95,1.49,-1.31,-1.31,-0.8,1.28,1.27,2.95,1.42,1.4,-6.76,-3.51,-4.58,456,421.56,34.44,5,7.11,-2.11,28,23.78,102.6,110.69,-8.09
"2023","KC",3,"00-0036913","Kadarius Toney","WR",0,1,0,0,-4,0,1,0,0.9,0,-1,0,0,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1.42,0,0,0.9,0,-1,5.04,0,0,0,0.19,0.9,1.42,0,0.1,0,-6.04,0,0,0,0,0,-0.19,0,0,-0.52,0,-6.04,0,-0.52,38,38,37,254,254,27,27,25.95,25.95,303,303,153,270.05,270.05,151.51,3,3,2,4.31,4.31,2.8,0,0,0,16,16,12,2,2,0.58,0.6,0,0,26.88,78.81,31.88,20.12,75.3,27.3,1.05,1.05,32.95,32.95,1.49,-1.31,-1.31,-0.8,1.28,1.27,2.95,1.42,1.4,-6.76,-3.51,-4.58,456,421.56,34.44,5,7.11,-2.11,28,23.78,102.6,110.69,-8.09
"2023","KC",3,"00-0039067","Rashee Rice","WR",0,7,0,0,45,0,5,0,5.1,0,59,0,0,53,0,0,0,0,0,0.3,0,0,0,0,0,4,0,0,1,0,0.1,0,0,0,12.18,0,0,10.9,0,59,53,0,0.3,4,2.49,10.9,12.18,0,-0.0999999999999996,0,6,0,0,-0.3,0,0,1.51,0,0,-1.28,0,6,-0.3,-1.28,38,38,37,254,254,27,27,25.95,25.95,303,303,153,270.05,270.05,151.51,3,3,2,4.31,4.31,2.8,0,0,0,16,16,12,2,2,0.58,0.6,0,0,26.88,78.81,31.88,20.12,75.3,27.3,1.05,1.05,32.95,32.95,1.49,-1.31,-1.31,-0.8,1.28,1.27,2.95,1.42,1.4,-6.76,-3.51,-4.58,456,421.56,34.44,5,7.11,-2.11,28,23.78,102.6,110.69,-8.09
"2023","CHI",3,"00-0036945","Justin Fields","QB",22,0,11,314,0,11,0,11.97,0,99,0,47,168.39,0,53.4,1,0,0,1.52,0,0.85,0,0,0,5,0,4,1,0,0.64,0,0,0,11.52,0,10.44,5.96,0,4.7,146,221.79,1,2.37,9,13.11,10.66,21.96,-0.970000000000001,0,-69.39,0,-6.4,-0.52,0,-0.85,-2.63,0,-1.48,-5.56,0,-5.74,-75.79,-1.37,-11.3,22,22,26,314,314,11,11,11.97,11.97,99,99,116,168.39,168.37,120.96,1,1,0,1.52,1.51,1.01,0,0,0,5,5,6,1,1,0.64,0.63,1,0,11.52,37.91,18.2,5.96,24.9,11.6,-0.970000000000001,-0.97,-69.39,-69.37,-4.96,-0.52,-0.51,-1.01,-2.63,-2.64,-2.3,0.36,0.37,-5.56,-13.01,-6.6,215,289.33,-74.33,1,2.52,-1.52,11,15.94,36.5,56.11,-19.61
"2023","CHI",3,"00-0036326","Chase Claypool","WR",0,4,0,0,94,0,1,0,1.7,0,15,0,0,39.97,0,0,0,0,0,0.34,0,0,0,0,0,1,0,0,1,0,0.17,0,0,0,7.75,0,0,2.5,0,15,39.97,0,0.34,1,1.62,2.5,7.75,0,-0.7,0,-24.97,0,0,-0.34,0,0,-0.62,0,0,-5.25,0,-24.97,-0.34,-5.25,22,22,26,314,314,11,11,11.97,11.97,99,99,116,168.39,168.37,120.96,1,1,0,1.52,1.51,1.01,0,0,0,5,5,6,1,1,0.64,0.63,1,0,11.52,37.91,18.2,5.96,24.9,11.6,-0.970000000000001,-0.97,-69.39,-69.37,-4.96,-0.52,-0.51,-1.01,-2.63,-2.64,-2.3,0.36,0.37,-5.56,-13.01,-6.6,215,289.33,-74.33,1,2.52,-1.52,11,15.94,36.5,56.11,-19.61
"2023","KC",3,"00-0038090","Skyy Moore","WR",0,6,0,0,57,0,4,0,3.78,0,42,0,0,49.51,0,0,0,0,0,0.18,0,0,0,0,0,3,0,0,1,0,0.12,0,0,0,9.81,0,0,8.2,0,42,49.51,0,0.18,3,3.13,8.2,9.81,0,0.22,0,-7.51,0,0,-0.18,0,0,-0.13,0,0,-1.61,0,-7.51,-0.18,-1.61,38,38,37,254,254,27,27,25.95,25.95,303,303,153,270.05,270.05,151.51,3,3,2,4.31,4.31,2.8,0,0,0,16,16,12,2,2,0.58,0.6,0,0,26.88,78.81,31.88,20.12,75.3,27.3,1.05,1.05,32.95,32.95,1.49,-1.31,-1.31,-0.8,1.28,1.27,2.95,1.42,1.4,-6.76,-3.51,-4.58,456,421.56,34.44,5,7.11,-2.11,28,23.78,102.6,110.69,-8.09
"2023","KC",3,"00-0031376","Jerick McKinnon","RB",0,3,2,0,-5,0,3,0,2.36,0,19,9,0,12.15,9.59,0,2,0,0,0.91,0.01,0,0,0,0,3,1,0,0,0,0.02,0,0,0,9.06,1,0,16.9,0.9,28,21.74,2,0.92,4,1.34,17.8,10.06,0,0.64,0,6.85,-0.59,0,1.09,-0.01,0,1.89,0.77,0,7.84,-0.1,6.26,1.08,7.74,38,38,37,254,254,27,27,25.95,25.95,303,303,153,270.05,270.05,151.51,3,3,2,4.31,4.31,2.8,0,0,0,16,16,12,2,2,0.58,0.6,0,0,26.88,78.81,31.88,20.12,75.3,27.3,1.05,1.05,32.95,32.95,1.49,-1.31,-1.31,-0.8,1.28,1.27,2.95,1.42,1.4,-6.76,-3.51,-4.58,456,421.56,34.44,5,7.11,-2.11,28,23.78,102.6,110.69,-8.09
"2023","CHI",3,"00-0034827","D.J. Moore","WR",0,6,0,0,134,0,3,0,2.83,0,41,0,0,57.81,0,0,1,0,0,0.4,0,0,0,0,0,2,0,0,0,0,0.24,0,0,0,11.02,0,0,13.1,0,41,57.81,1,0.4,2,2.06,13.1,11.02,0,0.17,0,-16.81,0,0,0.6,0,0,-0.0600000000000001,0,0,2.08,0,-16.81,0.6,2.08,22,22,26,314,314,11,11,11.97,11.97,99,99,116,168.39,168.37,120.96,1,1,0,1.52,1.51,1.01,0,0,0,5,5,6,1,1,0.64,0.63,1,0,11.52,37.91,18.2,5.96,24.9,11.6,-0.970000000000001,-0.97,-69.39,-69.37,-4.96,-0.52,-0.51,-1.01,-2.63,-2.64,-2.3,0.36,0.37,-5.56,-13.01,-6.6,215,289.33,-74.33,1,2.52,-1.52,11,15.94,36.5,56.11,-19.61
"2023","KC",3,"00-0036360","Clyde Edwards-Helaire","RB",0,1,15,0,-3,0,1,0,0.88,0,2,55,0,6.99,66.83,0,0,1,0,0,0.72,0,0,0,0,0,4,0,0,0,0.01,0,0,0,1.6,10.99,0,1.2,11.5,57,73.82,1,0.72,4,3.38,12.7,12.59,0,0.12,0,-4.99,-11.83,0,0,0.28,0,-0.24,0.86,0,-0.4,0.51,-16.82,0.28,0.109999999999999,38,38,37,254,254,27,27,25.95,25.95,303,303,153,270.05,270.05,151.51,3,3,2,4.31,4.31,2.8,0,0,0,16,16,12,2,2,0.58,0.6,0,0,26.88,78.81,31.88,20.12,75.3,27.3,1.05,1.05,32.95,32.95,1.49,-1.31,-1.31,-0.8,1.28,1.27,2.95,1.42,1.4,-6.76,-3.51,-4.58,456,421.56,34.44,5,7.11,-2.11,28,23.78,102.6,110.69,-8.09
"2023","CHI",3,"00-0036290","Cole Kmet","TE",0,2,0,0,13,0,2,0,1.37,0,22,0,0,13.9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.03,0,0,0,2.78,0,0,4.2,0,22,13.9,0,0,2,1.35,4.2,2.78,0,0.63,0,8.1,0,0,0,0,0,0.65,0,0,1.42,0,8.1,0,1.42,22,22,26,314,314,11,11,11.97,11.97,99,99,116,168.39,168.37,120.96,1,1,0,1.52,1.51,1.01,0,0,0,5,5,6,1,1,0.64,0.63,1,0,11.52,37.91,18.2,5.96,24.9,11.6,-0.970000000000001,-0.97,-69.39,-69.37,-4.96,-0.52,-0.51,-1.01,-2.63,-2.64,-2.3,0.36,0.37,-5.56,-13.01,-6.6,215,289.33,-74.33,1,2.52,-1.52,11,15.94,36.5,56.11,-19.61
"2023","CHI",3,NA,NA,NA,0,2,0,0,5,0,0,0,1.1,0,0,0,0,6.82,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,3.51,0,0,0,0,0,6.82,0,0.29,0,0.63,0,3.51,0,-1.1,0,-6.82,0,0,-0.29,0,0,-0.63,0,0,-3.51,0,-6.82,-0.29,-3.51,22,22,26,314,314,11,11,11.97,11.97,99,99,116,168.39,168.37,120.96,1,1,0,1.52,1.51,1.01,0,0,0,5,5,6,1,1,0.64,0.63,1,0,11.52,37.91,18.2,5.96,24.9,11.6,-0.970000000000001,-0.97,-69.39,-69.37,-4.96,-0.52,-0.51,-1.01,-2.63,-2.64,-2.3,0.36,0.37,-5.56,-13.01,-6.6,215,289.33,-74.33,1,2.52,-1.52,11,15.94,36.5,56.11,-19.61
"2023","KC",3,"00-0034386","Justin Watson","WR",0,3,0,0,51,0,2,0,1.46,0,51,0,0,24.29,0,0,0,0,0,0.54,0,0,0,0,0,1,0,0,0,0,0.09,0,0,0,7.1,0,0,7.1,0,51,24.29,0,0.54,1,1.09,7.1,7.1,0,0.54,0,26.71,0,0,-0.54,0,0,-0.0900000000000001,0,0,0,0,26.71,-0.54,0,38,38,37,254,254,27,27,25.95,25.95,303,303,153,270.05,270.05,151.51,3,3,2,4.31,4.31,2.8,0,0,0,16,16,12,2,2,0.58,0.6,0,0,26.88,78.81,31.88,20.12,75.3,27.3,1.05,1.05,32.95,32.95,1.49,-1.31,-1.31,-0.8,1.28,1.27,2.95,1.42,1.4,-6.76,-3.51,-4.58,456,421.56,34.44,5,7.11,-2.11,28,23.78,102.6,110.69,-8.09
"2023","KC",3,"00-0036637","Noah Gray","TE",0,2,0,0,15,0,1,0,1.47,0,9,0,0,17.85,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,3.37,0,0,1.9,0,9,17.85,0,0.02,0,0.71,1.9,3.37,0,-0.47,0,-8.85,0,0,-0.02,0,0,-0.71,0,0,-1.47,0,-8.85,-0.02,-1.47,38,38,37,254,254,27,27,25.95,25.95,303,303,153,270.05,270.05,151.51,3,3,2,4.31,4.31,2.8,0,0,0,16,16,12,2,2,0.58,0.6,0,0,26.88,78.81,31.88,20.12,75.3,27.3,1.05,1.05,32.95,32.95,1.49,-1.31,-1.31,-0.8,1.28,1.27,2.95,1.42,1.4,-6.76,-3.51,-4.58,456,421.56,34.44,5,7.11,-2.11,28,23.78,102.6,110.69,-8.09
"2023","KC",3,"00-0034272","Marquez Valdes-Scantling","WR",0,2,0,0,41,0,1,0,0.76,0,37,0,0,18.04,0,0,0,0,0,0.46,0,0,0,0,0,1,0,0,0,0,0.06,0,0,0,5.31,0,0,4.7,0,37,18.04,0,0.46,1,0.75,4.7,5.31,0,0.24,0,18.96,0,0,-0.46,0,0,0.25,0,0,-0.609999999999999,0,18.96,-0.46,-0.609999999999999,38,38,37,254,254,27,27,25.95,25.95,303,303,153,270.05,270.05,151.51,3,3,2,4.31,4.31,2.8,0,0,0,16,16,12,2,2,0.58,0.6,0,0,26.88,78.81,31.88,20.12,75.3,27.3,1.05,1.05,32.95,32.95,1.49,-1.31,-1.31,-0.8,1.28,1.27,2.95,1.42,1.4,-6.76,-3.51,-4.58,456,421.56,34.44,5,7.11,-2.11,28,23.78,102.6,110.69,-8.09
"2023","KC",3,"00-0037197","Isiah Pacheco","RB",0,3,15,0,-8,0,2,0,2.53,0,16,62,0,14.41,57.13,0,0,1,0,0.64,1.84,0,0,0,0,0,5,0,0,0,0.01,0,0,0,7.81,16.73,0,3.6,12.2,78,71.54,1,2.48,5,5.52,15.8,24.54,0,-0.53,0,1.59,4.87,0,-0.64,-0.84,0,-0.81,0.29,0,-4.21,-4.53,6.45999999999999,-1.48,-8.74,38,38,37,254,254,27,27,25.95,25.95,303,303,153,270.05,270.05,151.51,3,3,2,4.31,4.31,2.8,0,0,0,16,16,12,2,2,0.58,0.6,0,0,26.88,78.81,31.88,20.12,75.3,27.3,1.05,1.05,32.95,32.95,1.49,-1.31,-1.31,-0.8,1.28,1.27,2.95,1.42,1.4,-6.76,-3.51,-4.58,456,421.56,34.44,5,7.11,-2.11,28,23.78,102.6,110.69,-8.09
"2023","CHI",3,"00-0036906","Khalil Herbert","RB",0,2,7,0,-4,0,2,0,1.69,0,4,31,0,11.8,30.23,0,0,0,0,0.01,0.15,0,0,0,0,0,1,0,0,0,0.01,1,0,0,2.9,3.94,0,0.4,3.1,35,42.03,0,0.16,1,1.91,3.5,6.84,0,0.31,0,-7.8,0.77,0,-0.01,-0.15,0,-0.4,-0.51,0,-2.5,-0.84,-7.03,-0.16,-3.34,22,22,26,314,314,11,11,11.97,11.97,99,99,116,168.39,168.37,120.96,1,1,0,1.52,1.51,1.01,0,0,0,5,5,6,1,1,0.64,0.63,1,0,11.52,37.91,18.2,5.96,24.9,11.6,-0.970000000000001,-0.97,-69.39,-69.37,-4.96,-0.52,-0.51,-1.01,-2.63,-2.64,-2.3,0.36,0.37,-5.56,-13.01,-6.6,215,289.33,-74.33,1,2.52,-1.52,11,15.94,36.5,56.11,-19.61
"2023","CHI",3,"00-0039021","Roschon Johnson","RB",0,2,8,0,4,0,2,0,1.57,0,11,38,0,11.12,37.33,0,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0.01,0,0,0,2.71,3.82,0,3.1,3.8,49,48.45,0,0.01,1,1.7,6.9,6.53,0,0.43,0,-0.119999999999999,0.670000000000002,0,0,-0.01,0,-0.39,-0.31,0,0.39,-0.02,0.550000000000004,-0.01,0.370000000000001,22,22,26,314,314,11,11,11.97,11.97,99,99,116,168.39,168.37,120.96,1,1,0,1.52,1.51,1.01,0,0,0,5,5,6,1,1,0.64,0.63,1,0,11.52,37.91,18.2,5.96,24.9,11.6,-0.970000000000001,-0.97,-69.39,-69.37,-4.96,-0.52,-0.51,-1.01,-2.63,-2.64,-2.3,0.36,0.37,-5.56,-13.01,-6.6,215,289.33,-74.33,1,2.52,-1.52,11,15.94,36.5,56.11,-19.61
"2023","KC",3,NA,NA,NA,0,1,0,0,5,0,0,0,0.51,0,0,0,0,3.92,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,1.8,0,0,0,0,0,3.92,0,0.15,0,0.12,0,1.8,0,-0.51,0,-3.92,0,0,-0.15,0,0,-0.12,0,0,-1.8,0,-3.92,-0.15,-1.8,38,38,37,254,254,27,27,25.95,25.95,303,303,153,270.05,270.05,151.51,3,3,2,4.31,4.31,2.8,0,0,0,16,16,12,2,2,0.58,0.6,0,0,26.88,78.81,31.88,20.12,75.3,27.3,1.05,1.05,32.95,32.95,1.49,-1.31,-1.31,-0.8,1.28,1.27,2.95,1.42,1.4,-6.76,-3.51,-4.58,456,421.56,34.44,5,7.11,-2.11,28,23.78,102.6,110.69,-8.09
"2023","CHI",3,"00-0038941","Tyler Scott","WR",0,3,0,0,42,0,1,0,1.38,0,6,0,0,16.81,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,5.63,0,0,1.6,0,6,16.81,0,0.43,0,0.84,1.6,5.63,0,-0.38,0,-10.81,0,0,-0.43,0,0,-0.84,0,0,-4.03,0,-10.81,-0.43,-4.03,22,22,26,314,314,11,11,11.97,11.97,99,99,116,168.39,168.37,120.96,1,1,0,1.52,1.51,1.01,0,0,0,5,5,6,1,1,0.64,0.63,1,0,11.52,37.91,18.2,5.96,24.9,11.6,-0.970000000000001,-0.97,-69.39,-69.37,-4.96,-0.52,-0.51,-1.01,-2.63,-2.64,-2.3,0.36,0.37,-5.56,-13.01,-6.6,215,289.33,-74.33,1,2.52,-1.52,11,15.94,36.5,56.11,-19.61
"2023","CHI",3,"00-0036309","Darnell Mooney","WR",0,1,0,0,26,0,0,0,0.33,0,0,0,0,10.14,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,1.61,0,0,0,0,0,10.14,0,0.04,0,0.35,0,1.61,0,-0.33,0,-10.14,0,0,-0.04,0,0,-0.35,0,0,-1.61,0,-10.14,-0.04,-1.61,22,22,26,314,314,11,11,11.97,11.97,99,99,116,168.39,168.37,120.96,1,1,0,1.52,1.51,1.01,0,0,0,5,5,6,1,1,0.64,0.63,1,0,11.52,37.91,18.2,5.96,24.9,11.6,-0.970000000000001,-0.97,-69.39,-69.37,-4.96,-0.52,-0.51,-1.01,-2.63,-2.64,-2.3,0.36,0.37,-5.56,-13.01,-6.6,215,289.33,-74.33,1,2.52,-1.52,11,15.94,36.5,56.11,-19.61
"2023","KC",3,"00-0027948","Blaine Gabbert","QB",5,0,2,31,0,3,0,3.31,0,31,0,-1,35.93,0,-2,0,0,0,0.08,0,0,0,0,0,2,0,0,2,0,0.09,0,0,0,1.56,0,-0.2,-2.76,0,-0.1,30,33.93,0,0.08,2,2.32,-2.86,1.36,-0.31,0,-4.93,0,1,-0.08,0,0,-0.32,0,0,-4.32,0,0.1,-3.93,-0.08,-4.22,38,38,37,254,254,27,27,25.95,25.95,303,303,153,270.05,270.05,151.51,3,3,2,4.31,4.31,2.8,0,0,0,16,16,12,2,2,0.58,0.6,0,0,26.88,78.81,31.88,20.12,75.3,27.3,1.05,1.05,32.95,32.95,1.49,-1.31,-1.31,-0.8,1.28,1.27,2.95,1.42,1.4,-6.76,-3.51,-4.58,456,421.56,34.44,5,7.11,-2.11,28,23.78,102.6,110.69,-8.09
"2023","ARI",3,"00-0033949","Joshua Dobbs","QB",21,0,6,131,0,17,0,14.55,0,189,0,55,143.7,0,16.18,1,0,0,0.92,0,0.05,0,0,0,8,0,3,0,0,0.4,0,0,0,9.79,0,1.95,11.56,0,5.5,244,159.88,1,0.97,11,9.8,17.06,11.74,2.45,0,45.3,0,38.82,0.08,0,-0.05,0.5,0,0.7,1.77,0,3.55,84.12,0.0299999999999999,5.32,21,21,30,131,131,17,17,14.55,14.54,189,189,222,143.7,143.7,127.97,1,1,2,0.92,0.91,0.6,0,0,0,8,8,8,0,0,0.4,0.41,0,0,9.79,35.61,17.29,11.56,41.9,34.2,2.45,2.46,45.3,45.3,94.03,0.08,0.09,1.4,0.5,0.5,0.82,-0.4,-0.41,1.77,6.29,16.91,411,271.67,139.33,3,1.51,1.49,16,14.68,76.1,52.9,23.2
"2023","ARI",3,"00-0037744","Trey McBride","TE",0,1,0,0,1,0,1,0,0.8,0,2,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1.29,0,0,1.2,0,2,4.76,0,0,0,0.15,1.2,1.29,0,0.2,0,-2.76,0,0,0,0,0,-0.15,0,0,-0.0900000000000001,0,-2.76,0,-0.0900000000000001,21,21,30,131,131,17,17,14.55,14.54,189,189,222,143.7,143.7,127.97,1,1,2,0.92,0.91,0.6,0,0,0,8,8,8,0,0,0.4,0.41,0,0,9.79,35.61,17.29,11.56,41.9,34.2,2.45,2.46,45.3,45.3,94.03,0.08,0.09,1.4,0.5,0.5,0.82,-0.4,-0.41,1.77,6.29,16.91,411,271.67,139.33,3,1.51,1.49,16,14.68,76.1,52.9,23.2
"2023","ARI",3,"00-0036936","Rondale Moore","WR",0,6,3,0,13,0,4,0,4.6,0,8,54,0,33.52,17.94,0,0,1,0,0.09,0.03,0,0,0,0,1,1,0,0,0,0.09,0,0,0,8.52,1.96,0,4.8,11.4,62,51.46,1,0.12,2,3.21,16.2,10.48,0,-0.6,0,-25.52,36.06,0,-0.09,0.97,0,-1.2,-0.01,0,-3.72,9.44,10.54,0.88,5.72,21,21,30,131,131,17,17,14.55,14.54,189,189,222,143.7,143.7,127.97,1,1,2,0.92,0.91,0.6,0,0,0,8,8,8,0,0,0.4,0.41,0,0,9.79,35.61,17.29,11.56,41.9,34.2,2.45,2.46,45.3,45.3,94.03,0.08,0.09,1.4,0.5,0.5,0.82,-0.4,-0.41,1.77,6.29,16.91,411,271.67,139.33,3,1.51,1.49,16,14.68,76.1,52.9,23.2
"2023","ARI",3,"00-0030061","Zach Ertz","TE",0,2,0,0,-2,0,2,0,1.61,0,6,0,0,8.26,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,3.84,0,0,2.6,0,6,8.26,0,0.23,0,0.77,2.6,3.84,0,0.39,0,-2.26,0,0,-0.23,0,0,-0.77,0,0,-1.24,0,-2.26,-0.23,-1.24,21,21,30,131,131,17,17,14.55,14.54,189,189,222,143.7,143.7,127.97,1,1,2,0.92,0.91,0.6,0,0,0,8,8,8,0,0,0.4,0.41,0,0,9.79,35.61,17.29,11.56,41.9,34.2,2.45,2.46,45.3,45.3,94.03,0.08,0.09,1.4,0.5,0.5,0.82,-0.4,-0.41,1.77,6.29,16.91,411,271.67,139.33,3,1.51,1.49,16,14.68,76.1,52.9,23.2
"2023","DAL",3,"00-0033077","Dak Prescott","QB",40,0,3,206,0,25,0,27.48,0,249,0,24,236.31,0,23.19,1,0,0,3.11,0,0.02,0,0,0,11,0,2,1,0,0.69,0,0,0,20.53,0,2.44,11.96,0,2.4,273,259.5,1,3.13,13,13.93,14.36,22.97,-2.48,0,12.69,0,0.809999999999999,-2.11,0,-0.02,-1.9,0,0.97,-8.57,0,-0.04,13.5,-2.13,-8.61,40,40,33,206,206,25,25,27.48,27.47,249,249,185,236.31,236.31,154.94,1,1,0,3.11,3.11,1.18,0,0,0,11,11,12,1,1,0.69,0.69,0,0,20.53,69.79,22.55,11.96,55.9,18.5,-2.48,-2.47,12.69,12.69,30.06,-2.11,-2.11,-1.18,-1.9,-1.91,0.94,0.31,0.31,-8.57,-13.89,-4.05,434,391.25,42.75,1,4.29,-3.29,23,23.97,74.4,92.34,-17.94
"2023","DAL",3,"00-0036139","Rico Dowdle","RB",0,3,4,0,-11,0,3,0,2.34,0,25,21,0,12.35,17.09,0,1,0,0,0.08,0.22,0,0,0,0,1,1,0,0,0,0.02,0,0,0,4.04,3.02,0,11.5,2.1,46,29.44,1,0.3,2,1.03,13.6,7.06,0,0.66,0,12.65,3.91,0,0.92,-0.22,0,0.74,0.23,0,7.46,-0.92,16.56,0.7,6.54,40,40,33,206,206,25,25,27.48,27.47,249,249,185,236.31,236.31,154.94,1,1,0,3.11,3.11,1.18,0,0,0,11,11,12,1,1,0.69,0.69,0,0,20.53,69.79,22.55,11.96,55.9,18.5,-2.48,-2.47,12.69,12.69,30.06,-2.11,-2.11,-1.18,-1.9,-1.91,0.94,0.31,0.31,-8.57,-13.89,-4.05,434,391.25,42.75,1,4.29,-3.29,23,23.97,74.4,92.34,-17.94
"2023","ARI",3,"00-0038559","Michael Wilson","WR",0,2,0,0,44,0,2,0,0.87,0,86,0,0,22.28,0,0,0,0,0,0.02,0,0,0,0,0,2,0,0,0,0,0.07,0,0,0,3.23,0,0,10.6,0,86,22.28,0,0.02,2,0.84,10.6,3.23,0,1.13,0,63.72,0,0,-0.02,0,0,1.16,0,0,7.37,0,63.72,-0.02,7.37,21,21,30,131,131,17,17,14.55,14.54,189,189,222,143.7,143.7,127.97,1,1,2,0.92,0.91,0.6,0,0,0,8,8,8,0,0,0.4,0.41,0,0,9.79,35.61,17.29,11.56,41.9,34.2,2.45,2.46,45.3,45.3,94.03,0.08,0.09,1.4,0.5,0.5,0.82,-0.4,-0.41,1.77,6.29,16.91,411,271.67,139.33,3,1.51,1.49,16,14.68,76.1,52.9,23.2
