"season","posteam","week","full_name","position","pass_attempt","rec_attempt","rush_attempt","pass_air_yards","rec_air_yards","pass_completions","receptions","pass_completions_exp","receptions_exp","pass_yards_gained","rec_yards_gained","rush_yards_gained","pass_yards_gained_exp","rec_yards_gained_exp","rush_yards_gained_exp","pass_touchdown","rec_touchdown","rush_touchdown","pass_touchdown_exp","rec_touchdown_exp","rush_touchdown_exp","pass_two_point_conv","rec_two_point_conv","rush_two_point_conv","pass_first_down","rec_first_down","rush_first_down","pass_interception","rec_interception","pass_interception_exp","rec_interception_exp","rec_fumble_lost","rush_fumble_lost","pass_fantasy_points_exp","rec_fantasy_points_exp","rush_fantasy_points_exp","pass_fantasy_points","rec_fantasy_points","rush_fantasy_points","total_yards_gained","total_yards_gained_exp","total_touchdown","total_touchdown_exp","total_first_down","total_first_down_exp","total_fantasy_points","total_fantasy_points_exp","pass_completions_diff","receptions_diff","pass_yards_gained_diff","rec_yards_gained_diff","rush_yards_gained_diff","pass_touchdown_diff","rec_touchdown_diff","rush_touchdown_diff","pass_first_down_diff","rec_first_down_diff","rush_first_down_diff","pass_fantasy_points_diff","rec_fantasy_points_diff","rush_fantasy_points_diff","total_yards_gained_diff","total_touchdown_diff","total_fantasy_points_diff","pass_attempt_team","rec_attempt_team","rush_attempt_team","pass_air_yards_team","rec_air_yards_team","pass_completions_team","receptions_team","pass_completions_exp_team","receptions_exp_team","pass_yards_gained_team","rec_yards_gained_team","rush_yards_gained_team","pass_yards_gained_exp_team","rec_yards_gained_exp_team","rush_yards_gained_exp_team","pass_touchdown_team","rec_touchdown_team","rush_touchdown_team","pass_touchdown_exp_team","rec_touchdown_exp_team","rush_touchdown_exp_team","pass_two_point_conv_team","rec_two_point_conv_team","rush_two_point_conv_team","pass_first_down_team","rec_first_down_team","rush_first_down_team","pass_interception_team","rec_interception_team","pass_interception_exp_team","rec_interception_exp_team","rec_fumble_lost_team","rush_fumble_lost_team","pass_fantasy_points_exp_team","rec_fantasy_points_exp_team","rush_fantasy_points_exp_team","pass_fantasy_points_team","rec_fantasy_points_team","rush_fantasy_points_team","pass_completions_diff_team","receptions_diff_team","pass_yards_gained_diff_team","rec_yards_gained_diff_team","rush_yards_gained_diff_team","pass_touchdown_diff_team","rec_touchdown_diff_team","rush_touchdown_diff_team","pass_first_down_diff_team","rec_first_down_diff_team","rush_first_down_diff_team","pass_interception_diff_team","rec_interception_diff_team","pass_fantasy_points_diff_team","rec_fantasy_points_diff_team","rush_fantasy_points_diff_team","total_yards_gained_team","total_yards_gained_exp_team","total_yards_gained_diff_team","total_touchdown_team","total_touchdown_exp_team","total_touchdown_diff_team","total_first_down_team","total_first_down_exp_team","total_fantasy_points_team","total_fantasy_points_exp_team","total_fantasy_points_diff_team","target_share","rush_share"
"2019","MIA",1,"Kalen Ballage","RB",0,1,5,0,-5,0,1,0,0.85,0,13,-1,0,5.14,23.45,0,0,0,0,0,0.01,0,0,0,0,1,0,0,0,0,0.01,0,0,0,1.38,2.39,0,2.3,-0.1,12,28.59,0,0.01,1,0.69,2.2,3.77,0,0.15,0,7.86,-24.45,0,0,-0.01,0,0.85,-0.54,0,0.92,-2.49,-16.59,-0.01,-1.57,32,32,12,419,419,15,15,16.65,16.65,190,190,21,236.32,236.31,56.73,1,1,0,1.16,1.16,0.02,0,0,0,10,10,1,2,2,1.66,1.67,0,0,10.76,47.23,5.82,7.6,40,2.1,-1.65,-1.65,-46.32,-46.31,-35.73,-0.16,-0.16,-0.02,0.239999999999999,0.24,-1.01,0.34,0.33,-3.16,-7.23,-3.72,211,293.04,-82.04,1,1.18,-0.18,11,11.77,42.1,53.05,-10.95,0.03125,0.416666666666667
"2019","MIA",1,"Mike Gesicki","TE",0,6,0,0,58,0,2,0,3.33,0,31,0,0,43.88,0,0,0,0,0,0.03,0,0,0,0,0,1,0,0,0,0,0.24,0,0,0,7.88,0,0,5.1,0,31,43.88,0,0.03,1,1.86,5.1,7.88,0,-1.33,0,-12.88,0,0,-0.03,0,0,-0.86,0,0,-2.78,0,-12.88,-0.03,-2.78,32,32,12,419,419,15,15,16.65,16.65,190,190,21,236.32,236.31,56.73,1,1,0,1.16,1.16,0.02,0,0,0,10,10,1,2,2,1.66,1.67,0,0,10.76,47.23,5.82,7.6,40,2.1,-1.65,-1.65,-46.32,-46.31,-35.73,-0.16,-0.16,-0.02,0.239999999999999,0.24,-1.01,0.34,0.33,-3.16,-7.23,-3.72,211,293.04,-82.04,1,1.18,-0.18,11,11.77,42.1,53.05,-10.95,0.1875,0
"2019","BAL",1,"Mark Andrews","TE",0,8,0,0,74,0,8,0,5.41,0,108,0,0,69.14,0,0,1,0,0,0.72,0,0,0,0,0,6,0,0,0,0,0.2,0,0,0,16.63,0,0,24.8,0,108,69.14,1,0.72,6,4.05,24.8,16.63,0,2.59,0,38.86,0,0,0.28,0,0,1.95,0,0,8.17,0,38.86,0.28,8.17,26,26,46,262,262,23,23,16.9,16.9,379,379,265,212.15,212.15,161.46,6,6,2,3.16,3.16,3.05,0,0,0,17,17,10,0,0,0.61,0.62,0,0,19.93,57.11,34.4,39.16,96.9,38.5,6.1,6.1,166.85,166.85,103.54,2.84,2.84,-1.05,4.45,4.44,0.39,-0.61,-0.62,19.23,39.79,4.1,644,373.61,270.39,8,6.21,1.79,27,22.17,135.4,91.51,43.89,0.307692307692308,0
"2019","BAL",1,"Willie Snead","WR",0,3,0,0,45,0,2,0,1.72,0,41,0,0,24.98,0,0,1,0,0,0.36,0,0,0,0,0,2,0,0,0,0,0.1,0,0,0,6.39,0,0,12.1,0,41,24.98,1,0.36,2,1.67,12.1,6.39,0,0.28,0,16.02,0,0,0.64,0,0,0.33,0,0,5.71,0,16.02,0.64,5.71,26,26,46,262,262,23,23,16.9,16.9,379,379,265,212.15,212.15,161.46,6,6,2,3.16,3.16,3.05,0,0,0,17,17,10,0,0,0.61,0.62,0,0,19.93,57.11,34.4,39.16,96.9,38.5,6.1,6.1,166.85,166.85,103.54,2.84,2.84,-1.05,4.45,4.44,0.39,-0.61,-0.62,19.23,39.79,4.1,644,373.61,270.39,8,6.21,1.79,27,22.17,135.4,91.51,43.89,0.115384615384615,0
"2019","MIA",1,"DeVante Parker","WR",0,7,0,0,163,0,3,0,2.72,0,75,0,0,64.76,0,0,0,0,0,0.31,0,0,0,0,0,3,0,0,0,0,0.51,0,0,0,11.05,0,0,10.5,0,75,64.76,0,0.31,3,2.55,10.5,11.05,0,0.28,0,10.24,0,0,-0.31,0,0,0.45,0,0,-0.550000000000001,0,10.24,-0.31,-0.550000000000001,32,32,12,419,419,15,15,16.65,16.65,190,190,21,236.32,236.31,56.73,1,1,0,1.16,1.16,0.02,0,0,0,10,10,1,2,2,1.66,1.67,0,0,10.76,47.23,5.82,7.6,40,2.1,-1.65,-1.65,-46.32,-46.31,-35.73,-0.16,-0.16,-0.02,0.239999999999999,0.24,-1.01,0.34,0.33,-3.16,-7.23,-3.72,211,293.04,-82.04,1,1.18,-0.18,11,11.77,42.1,53.05,-10.95,0.21875,0
"2019","MIA",1,"Jakeem Grant","WR",0,4,0,0,54,0,1,0,2.23,0,-3,0,0,32.08,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,1,0,0.3,0,0,0,5.79,0,0,0.7,0,-3,32.08,0,0.06,0,1.25,0.7,5.79,0,-1.23,0,-35.08,0,0,-0.06,0,0,-1.25,0,0,-5.09,0,-35.08,-0.06,-5.09,32,32,12,419,419,15,15,16.65,16.65,190,190,21,236.32,236.31,56.73,1,1,0,1.16,1.16,0.02,0,0,0,10,10,1,2,2,1.66,1.67,0,0,10.76,47.23,5.82,7.6,40,2.1,-1.65,-1.65,-46.32,-46.31,-35.73,-0.16,-0.16,-0.02,0.239999999999999,0.24,-1.01,0.34,0.33,-3.16,-7.23,-3.72,211,293.04,-82.04,1,1.18,-0.18,11,11.77,42.1,53.05,-10.95,0.125,0
"2019","BAL",1,"Miles Boykin","WR",0,1,0,0,5,0,1,0,0.5,0,5,0,0,2.94,0,0,1,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0.05,0,0,0,3.82,0,0,7.5,0,5,2.94,1,0.5,1,0.51,7.5,3.82,0,0.5,0,2.06,0,0,0.5,0,0,0.49,0,0,3.68,0,2.06,0.5,3.68,26,26,46,262,262,23,23,16.9,16.9,379,379,265,212.15,212.15,161.46,6,6,2,3.16,3.16,3.05,0,0,0,17,17,10,0,0,0.61,0.62,0,0,19.93,57.11,34.4,39.16,96.9,38.5,6.1,6.1,166.85,166.85,103.54,2.84,2.84,-1.05,4.45,4.44,0.39,-0.61,-0.62,19.23,39.79,4.1,644,373.61,270.39,8,6.21,1.79,27,22.17,135.4,91.51,43.89,0.0384615384615385,0
"2019","MIA",1,"Allen Hurns","WR",0,2,0,0,48,0,1,0,0.71,0,22,0,0,18.95,0,0,0,0,0,0.04,0,0,0,0,0,1,0,0,0,0,0.17,0,0,0,2.84,0,0,3.2,0,22,18.95,0,0.04,1,0.63,3.2,2.84,0,0.29,0,3.05,0,0,-0.04,0,0,0.37,0,0,0.36,0,3.05,-0.04,0.36,32,32,12,419,419,15,15,16.65,16.65,190,190,21,236.32,236.31,56.73,1,1,0,1.16,1.16,0.02,0,0,0,10,10,1,2,2,1.66,1.67,0,0,10.76,47.23,5.82,7.6,40,2.1,-1.65,-1.65,-46.32,-46.31,-35.73,-0.16,-0.16,-0.02,0.239999999999999,0.24,-1.01,0.34,0.33,-3.16,-7.23,-3.72,211,293.04,-82.04,1,1.18,-0.18,11,11.77,42.1,53.05,-10.95,0.0625,0
"2019","BAL",1,NA,NA,0,1,0,0,1,0,0,0,0.58,0,0,0,0,1.3,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,4.22,0,0,0,0,0,1.3,0,0.58,0,0.65,0,4.22,0,-0.58,0,-1.3,0,0,-0.58,0,0,-0.65,0,0,-4.22,0,-1.3,-0.58,-4.22,26,26,46,262,262,23,23,16.9,16.9,379,379,265,212.15,212.15,161.46,6,6,2,3.16,3.16,3.05,0,0,0,17,17,10,0,0,0.61,0.62,0,0,19.93,57.11,34.4,39.16,96.9,38.5,6.1,6.1,166.85,166.85,103.54,2.84,2.84,-1.05,4.45,4.44,0.39,-0.61,-0.62,19.23,39.79,4.1,644,373.61,270.39,8,6.21,1.79,27,22.17,135.4,91.51,43.89,0.0384615384615385,0
"2019","BAL",1,"Patrick Ricard","RB",0,1,0,0,1,0,1,0,0.57,0,1,0,0,1.35,0,0,1,0,0,0.57,0,0,0,0,0,1,0,0,0,0,0.02,0,0,0,4.09,0,0,7.1,0,1,1.35,1,0.57,1,0.65,7.1,4.09,0,0.43,0,-0.35,0,0,0.43,0,0,0.35,0,0,3.01,0,-0.35,0.43,3.01,26,26,46,262,262,23,23,16.9,16.9,379,379,265,212.15,212.15,161.46,6,6,2,3.16,3.16,3.05,0,0,0,17,17,10,0,0,0.61,0.62,0,0,19.93,57.11,34.4,39.16,96.9,38.5,6.1,6.1,166.85,166.85,103.54,2.84,2.84,-1.05,4.45,4.44,0.39,-0.61,-0.62,19.23,39.79,4.1,644,373.61,270.39,8,6.21,1.79,27,22.17,135.4,91.51,43.89,0.0384615384615385,0
"2019","MIA",1,"Josh Rosen","QB",3,0,0,17,0,1,0,1.92,0,5,0,0,20.6,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,1,0,0.08,0,0,0,0.68,0,0,-1.8,0,0,5,20.6,0,0.01,0,1.05,-1.8,0.68,-0.92,0,-15.6,0,0,-0.01,0,0,-1.05,0,0,-2.48,0,0,-15.6,-0.01,-2.48,32,32,12,419,419,15,15,16.65,16.65,190,190,21,236.32,236.31,56.73,1,1,0,1.16,1.16,0.02,0,0,0,10,10,1,2,2,1.66,1.67,0,0,10.76,47.23,5.82,7.6,40,2.1,-1.65,-1.65,-46.32,-46.31,-35.73,-0.16,-0.16,-0.02,0.239999999999999,0.24,-1.01,0.34,0.33,-3.16,-7.23,-3.72,211,293.04,-82.04,1,1.18,-0.18,11,11.77,42.1,53.05,-10.95,0,0
"2019","BAL",1,"Robert Griffin III","QB",6,0,4,38,0,6,0,4.39,0,55,0,9,49.67,0,8.05,1,0,0,0.63,0,0.45,0,0,0,5,0,0,0,0,0.09,0,0,0,4.34,0,3.53,6.2,0,0.9,64,57.72,1,1.08,5,3.93,7.1,7.87,1.61,0,5.33,0,0.949999999999999,0.37,0,-0.45,1.71,0,-0.64,1.86,0,-2.63,6.28,-0.0800000000000001,-0.769999999999999,26,26,46,262,262,23,23,16.9,16.9,379,379,265,212.15,212.15,161.46,6,6,2,3.16,3.16,3.05,0,0,0,17,17,10,0,0,0.61,0.62,0,0,19.93,57.11,34.4,39.16,96.9,38.5,6.1,6.1,166.85,166.85,103.54,2.84,2.84,-1.05,4.45,4.44,0.39,-0.61,-0.62,19.23,39.79,4.1,644,373.61,270.39,8,6.21,1.79,27,22.17,135.4,91.51,43.89,0,0.0869565217391304
"2019","BAL",1,"Seth Roberts","WR",0,1,0,0,5,0,1,0,0.78,0,10,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1.62,0,0,2,0,10,8.17,0,0,0,0.2,2,1.62,0,0.22,0,1.83,0,0,0,0,0,-0.2,0,0,0.38,0,1.83,0,0.38,26,26,46,262,262,23,23,16.9,16.9,379,379,265,212.15,212.15,161.46,6,6,2,3.16,3.16,3.05,0,0,0,17,17,10,0,0,0.61,0.62,0,0,19.93,57.11,34.4,39.16,96.9,38.5,6.1,6.1,166.85,166.85,103.54,2.84,2.84,-1.05,4.45,4.44,0.39,-0.61,-0.62,19.23,39.79,4.1,644,373.61,270.39,8,6.21,1.79,27,22.17,135.4,91.51,43.89,0.0384615384615385,0
"2019","BUF",1,"Josh Allen","QB",37,0,10,324,0,24,0,22.96,0,254,0,38,242.92,0,43.43,1,0,1,0.81,0,0.56,0,0,0,11,0,3,2,0,1,0,0,1,10.94,0,7.69,10.16,0,7.8,292,286.35,2,1.37,14,14.89,17.96,18.63,1.04,0,11.08,0,-5.43,0.19,0,0.44,-0.0399999999999991,0,-0.85,-0.779999999999999,0,0.109999999999999,5.65000000000003,0.63,-0.669999999999998,37,37,25,324,324,24,24,22.96,22.97,254,254,128,242.92,242.93,107.21,1,1,1,0.81,0.82,0.67,0,0,0,11,11,8,2,2,1,0.99,0,1,10.94,52.1,14.7,10.16,55.4,16.8,1.04,1.03,11.08,11.07,20.79,0.19,0.18,0.33,-0.0399999999999991,-0.0199999999999996,0.48,1,1.01,-0.779999999999999,3.3,2.1,382,350.14,31.86,2,1.49,0.51,19,18.54,72.2,66.8,5.4,0,0.4
"2019","BUF",1,"Cole Beasley","WR",0,9,0,0,59,0,5,0,6.11,0,40,0,0,56.12,0,0,0,0,0,0.04,0,0,0,0,0,2,0,0,1,0,0.22,0,0,0,11.93,0,0,9,0,40,56.12,0,0.04,2,2.4,9,11.93,0,-1.11,0,-16.12,0,0,-0.04,0,0,-0.4,0,0,-2.93,0,-16.12,-0.04,-2.93,37,37,25,324,324,24,24,22.96,22.97,254,254,128,242.92,242.93,107.21,1,1,1,0.81,0.82,0.67,0,0,0,11,11,8,2,2,1,0.99,0,1,10.94,52.1,14.7,10.16,55.4,16.8,1.04,1.03,11.08,11.07,20.79,0.19,0.18,0.33,-0.0399999999999991,-0.0199999999999996,0.48,1,1.01,-0.779999999999999,3.3,2.1,382,350.14,31.86,2,1.49,0.51,19,18.54,72.2,66.8,5.4,0.243243243243243,0
"2019","BUF",1,"John Brown","WR",0,10,0,0,133,0,7,0,4.95,0,123,0,0,69.47,0,0,1,0,0,0.42,0,0,0,0,0,7,0,0,0,0,0.41,0,0,0,14.4,0,0,25.3,0,123,69.47,1,0.42,7,4.52,25.3,14.4,0,2.05,0,53.53,0,0,0.58,0,0,2.48,0,0,10.9,0,53.53,0.58,10.9,37,37,25,324,324,24,24,22.96,22.97,254,254,128,242.92,242.93,107.21,1,1,1,0.81,0.82,0.67,0,0,0,11,11,8,2,2,1,0.99,0,1,10.94,52.1,14.7,10.16,55.4,16.8,1.04,1.03,11.08,11.07,20.79,0.19,0.18,0.33,-0.0399999999999991,-0.0199999999999996,0.48,1,1.01,-0.779999999999999,3.3,2.1,382,350.14,31.86,2,1.49,0.51,19,18.54,72.2,66.8,5.4,0.27027027027027,0
"2019","BUF",1,"Patrick DiMarco","RB",0,2,0,0,8,0,2,0,1.49,0,9,0,0,13.31,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,2.87,0,0,2.9,0,9,13.31,0,0.01,0,0.4,2.9,2.87,0,0.51,0,-4.31,0,0,-0.01,0,0,-0.4,0,0,0.0299999999999998,0,-4.31,-0.01,0.0299999999999998,37,37,25,324,324,24,24,22.96,22.97,254,254,128,242.92,242.93,107.21,1,1,1,0.81,0.82,0.67,0,0,0,11,11,8,2,2,1,0.99,0,1,10.94,52.1,14.7,10.16,55.4,16.8,1.04,1.03,11.08,11.07,20.79,0.19,0.18,0.33,-0.0399999999999991,-0.0199999999999996,0.48,1,1.01,-0.779999999999999,3.3,2.1,382,350.14,31.86,2,1.49,0.51,19,18.54,72.2,66.8,5.4,0.0540540540540541,0
"2019","BUF",1,NA,NA,0,2,0,0,38,0,0,0,0.64,0,0,0,0,14.22,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,2.52,0,0,0,0,0,14.22,0,0.08,0,0.64,0,2.52,0,-0.64,0,-14.22,0,0,-0.08,0,0,-0.64,0,0,-2.52,0,-14.22,-0.08,-2.52,37,37,25,324,324,24,24,22.96,22.97,254,254,128,242.92,242.93,107.21,1,1,1,0.81,0.82,0.67,0,0,0,11,11,8,2,2,1,0.99,0,1,10.94,52.1,14.7,10.16,55.4,16.8,1.04,1.03,11.08,11.07,20.79,0.19,0.18,0.33,-0.0399999999999991,-0.0199999999999996,0.48,1,1.01,-0.779999999999999,3.3,2.1,382,350.14,31.86,2,1.49,0.51,19,18.54,72.2,66.8,5.4,0.0540540540540541,0
"2019","NYJ",1,"Sam Darnold","QB",41,0,1,223,0,28,0,28.52,0,187,0,0,265.51,0,0,1,0,0,0.86,0,0,1,0,0,12,0,0,0,0,0.83,0,0,0,13.55,0,0,13.48,0,0,187,265.51,1,0.86,12,13.87,13.48,13.55,-0.52,0,-78.51,0,0,0.14,0,0,-1.87,0,0,-0.0700000000000003,0,0,-78.51,0.14,-0.0700000000000003,41,41,21,223,223,28,28,28.52,28.52,187,187,68,265.51,265.51,95.25,1,1,0,0.86,0.86,0.15,1,1,0,12,12,3,0,0,0.83,0.83,1,0,13.55,61.39,10.43,13.48,52.7,6.8,-0.52,-0.520000000000001,-78.51,-78.51,-27.25,0.14,0.14,-0.15,-1.87,-1.87,-0.65,-0.83,-0.83,-0.0700000000000003,-8.69,-3.63,255,360.76,-105.76,1,1.01,-0.00999999999999993,15,17.52,59.5,71.82,-12.32,0,0.0476190476190476
"2019","NYJ",1,"Jamison Crowder","WR",0,17,1,0,51,0,14,0,12.66,0,99,4,0,95.49,5.68,0,0,0,0,0.1,0.03,0,0,0,0,6,0,0,0,0,0.3,0,0,0,22.78,0.76,0,23.9,0.4,103,101.17,0,0.13,6,5.17,24.3,23.54,0,1.34,0,3.51000000000001,-1.68,0,-0.1,-0.03,0,1.05,-0.22,0,1.12,-0.36,1.83000000000001,-0.13,0.759999999999994,41,41,21,223,223,28,28,28.52,28.52,187,187,68,265.51,265.51,95.25,1,1,0,0.86,0.86,0.15,1,1,0,12,12,3,0,0,0.83,0.83,1,0,13.55,61.39,10.43,13.48,52.7,6.8,-0.52,-0.520000000000001,-78.51,-78.51,-27.25,0.14,0.14,-0.15,-1.87,-1.87,-0.65,-0.83,-0.83,-0.0700000000000003,-8.69,-3.63,255,360.76,-105.76,1,1.01,-0.00999999999999993,15,17.52,59.5,71.82,-12.32,0.414634146341463,0.0476190476190476
"2019","NYJ",1,"Le'Veon Bell","RB",0,9,17,0,5,0,6,0,6.61,0,32,60,0,50.06,79.82,0,1,0,0,0.41,0.11,0,1,0,0,4,3,0,0,0,0.11,0,0,0,15.23,8.65,0,17.2,6,92,129.88,1,0.52,7,6.57,23.2,23.88,0,-0.61,0,-18.06,-19.82,0,0.59,-0.11,0,0.46,-0.0299999999999998,0,1.97,-2.65,-37.88,0.48,-0.680000000000003,41,41,21,223,223,28,28,28.52,28.52,187,187,68,265.51,265.51,95.25,1,1,0,0.86,0.86,0.15,1,1,0,12,12,3,0,0,0.83,0.83,1,0,13.55,61.39,10.43,13.48,52.7,6.8,-0.52,-0.520000000000001,-78.51,-78.51,-27.25,0.14,0.14,-0.15,-1.87,-1.87,-0.65,-0.83,-0.83,-0.0700000000000003,-8.69,-3.63,255,360.76,-105.76,1,1.01,-0.00999999999999993,15,17.52,59.5,71.82,-12.32,0.219512195121951,0.80952380952381
"2019","BUF",1,"Zay Jones","WR",0,4,0,0,57,0,2,0,2.35,0,18,0,0,28.79,0,0,0,0,0,0.23,0,0,0,0,0,1,0,0,1,0,0.11,0,0,0,6.6,0,0,3.8,0,18,28.79,0,0.23,1,1.12,3.8,6.6,0,-0.35,0,-10.79,0,0,-0.23,0,0,-0.12,0,0,-2.8,0,-10.79,-0.23,-2.8,37,37,25,324,324,24,24,22.96,22.97,254,254,128,242.92,242.93,107.21,1,1,1,0.81,0.82,0.67,0,0,0,11,11,8,2,2,1,0.99,0,1,10.94,52.1,14.7,10.16,55.4,16.8,1.04,1.03,11.08,11.07,20.79,0.19,0.18,0.33,-0.0399999999999991,-0.0199999999999996,0.48,1,1.01,-0.779999999999999,3.3,2.1,382,350.14,31.86,2,1.49,0.51,19,18.54,72.2,66.8,5.4,0.108108108108108,0
"2019","NYJ",1,"Josh Bellamy","WR",0,1,0,0,11,0,1,0,0.65,0,15,0,0,9.39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02,0,0,0,1.6,0,0,2.5,0,15,9.39,0,0,1,0.68,2.5,1.6,0,0.35,0,5.61,0,0,0,0,0,0.32,0,0,0.9,0,5.61,0,0.9,41,41,21,223,223,28,28,28.52,28.52,187,187,68,265.51,265.51,95.25,1,1,0,0.86,0.86,0.15,1,1,0,12,12,3,0,0,0.83,0.83,1,0,13.55,61.39,10.43,13.48,52.7,6.8,-0.52,-0.520000000000001,-78.51,-78.51,-27.25,0.14,0.14,-0.15,-1.87,-1.87,-0.65,-0.83,-0.83,-0.0700000000000003,-8.69,-3.63,255,360.76,-105.76,1,1.01,-0.00999999999999993,15,17.52,59.5,71.82,-12.32,0.024390243902439,0
"2019","BUF",1,"Dawson Knox","TE",0,2,0,0,6,0,1,0,1.54,0,1,0,0,10.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,2.65,0,0,1.1,0,1,10.93,0,0,0,0.33,1.1,2.65,0,-0.54,0,-9.93,0,0,0,0,0,-0.33,0,0,-1.55,0,-9.93,0,-1.55,37,37,25,324,324,24,24,22.96,22.97,254,254,128,242.92,242.93,107.21,1,1,1,0.81,0.82,0.67,0,0,0,11,11,8,2,2,1,0.99,0,1,10.94,52.1,14.7,10.16,55.4,16.8,1.04,1.03,11.08,11.07,20.79,0.19,0.18,0.33,-0.0399999999999991,-0.0199999999999996,0.48,1,1.01,-0.779999999999999,3.3,2.1,382,350.14,31.86,2,1.49,0.51,19,18.54,72.2,66.8,5.4,0.0540540540540541,0
"2019","BUF",1,"Devin Singletary","RB",0,6,4,0,-1,0,5,0,4.63,0,28,70,0,32.23,19.12,0,0,0,0,0.03,0.05,0,0,0,0,0,4,0,0,0,0.06,0,0,0,8.03,2.19,0,7.8,7,98,51.35,0,0.08,4,2.8,14.8,10.22,0,0.37,0,-4.23,50.88,0,-0.03,-0.05,0,-0.98,2.18,0,-0.23,4.81,46.65,-0.08,4.58,37,37,25,324,324,24,24,22.96,22.97,254,254,128,242.92,242.93,107.21,1,1,1,0.81,0.82,0.67,0,0,0,11,11,8,2,2,1,0.99,0,1,10.94,52.1,14.7,10.16,55.4,16.8,1.04,1.03,11.08,11.07,20.79,0.19,0.18,0.33,-0.0399999999999991,-0.0199999999999996,0.48,1,1.01,-0.779999999999999,3.3,2.1,382,350.14,31.86,2,1.49,0.51,19,18.54,72.2,66.8,5.4,0.162162162162162,0.16
"2019","NYJ",1,"Quincy Enunwa","WR",0,3,0,0,35,0,1,0,1.6,0,8,0,0,21.83,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,3.88,0,0,1.8,0,8,21.83,0,0.01,0,0.93,1.8,3.88,0,-0.6,0,-13.83,0,0,-0.01,0,0,-0.93,0,0,-2.08,0,-13.83,-0.01,-2.08,41,41,21,223,223,28,28,28.52,28.52,187,187,68,265.51,265.51,95.25,1,1,0,0.86,0.86,0.15,1,1,0,12,12,3,0,0,0.83,0.83,1,0,13.55,61.39,10.43,13.48,52.7,6.8,-0.52,-0.520000000000001,-78.51,-78.51,-27.25,0.14,0.14,-0.15,-1.87,-1.87,-0.65,-0.83,-0.83,-0.0700000000000003,-8.69,-3.63,255,360.76,-105.76,1,1.01,-0.00999999999999993,15,17.52,59.5,71.82,-12.32,0.0731707317073171,0
"2019","NYJ",1,"Ryan Griffin","TE",0,4,0,0,0,0,3,0,3.27,0,10,0,0,21.94,0,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0.04,0,0,0,5.51,0,0,4,0,10,21.94,0,0.01,1,0.73,4,5.51,0,-0.27,0,-11.94,0,0,-0.01,0,0,0.27,0,0,-1.51,0,-11.94,-0.01,-1.51,41,41,21,223,223,28,28,28.52,28.52,187,187,68,265.51,265.51,95.25,1,1,0,0.86,0.86,0.15,1,1,0,12,12,3,0,0,0.83,0.83,1,0,13.55,61.39,10.43,13.48,52.7,6.8,-0.52,-0.520000000000001,-78.51,-78.51,-27.25,0.14,0.14,-0.15,-1.87,-1.87,-0.65,-0.83,-0.83,-0.0700000000000003,-8.69,-3.63,255,360.76,-105.76,1,1.01,-0.00999999999999993,15,17.52,59.5,71.82,-12.32,0.0975609756097561,0
"2019","NYJ",1,"Robby Anderson","WR",0,7,0,0,121,0,3,0,3.73,0,23,0,0,66.8,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0.22,1,0,0,12.39,0,0,3.3,0,23,66.8,0,0.33,0,3.04,3.3,12.39,0,-0.73,0,-43.8,0,0,-0.33,0,0,-3.04,0,0,-9.09,0,-43.8,-0.33,-9.09,41,41,21,223,223,28,28,28.52,28.52,187,187,68,265.51,265.51,95.25,1,1,0,0.86,0.86,0.15,1,1,0,12,12,3,0,0,0.83,0.83,1,0,13.55,61.39,10.43,13.48,52.7,6.8,-0.52,-0.520000000000001,-78.51,-78.51,-27.25,0.14,0.14,-0.15,-1.87,-1.87,-0.65,-0.83,-0.83,-0.0700000000000003,-8.69,-3.63,255,360.76,-105.76,1,1.01,-0.00999999999999993,15,17.52,59.5,71.82,-12.32,0.170731707317073,0
