"season","posteam","week","player_id","full_name","position","pass_attempt","rec_attempt","rush_attempt","pass_air_yards","rec_air_yards","pass_completions","receptions","pass_completions_exp","receptions_exp","pass_yards_gained","rec_yards_gained","rush_yards_gained","pass_yards_gained_exp","rec_yards_gained_exp","rush_yards_gained_exp","pass_touchdown","rec_touchdown","rush_touchdown","pass_touchdown_exp","rec_touchdown_exp","rush_touchdown_exp","pass_two_point_conv","rec_two_point_conv","rush_two_point_conv","pass_first_down","rec_first_down","rush_first_down","pass_interception","rec_interception","pass_interception_exp","rec_interception_exp","rec_fumble_lost","rush_fumble_lost","pass_fantasy_points_exp","rec_fantasy_points_exp","rush_fantasy_points_exp","pass_fantasy_points","rec_fantasy_points","rush_fantasy_points","total_yards_gained","total_yards_gained_exp","total_touchdown","total_touchdown_exp","total_first_down","total_first_down_exp","total_fantasy_points","total_fantasy_points_exp","pass_completions_diff","receptions_diff","pass_yards_gained_diff","rec_yards_gained_diff","rush_yards_gained_diff","pass_touchdown_diff","rec_touchdown_diff","rush_touchdown_diff","pass_first_down_diff","rec_first_down_diff","rush_first_down_diff","pass_fantasy_points_diff","rec_fantasy_points_diff","rush_fantasy_points_diff","total_yards_gained_diff","total_touchdown_diff","total_fantasy_points_diff","pass_attempt_team","rec_attempt_team","rush_attempt_team","pass_air_yards_team","rec_air_yards_team","pass_completions_team","receptions_team","pass_completions_exp_team","receptions_exp_team","pass_yards_gained_team","rec_yards_gained_team","rush_yards_gained_team","pass_yards_gained_exp_team","rec_yards_gained_exp_team","rush_yards_gained_exp_team","pass_touchdown_team","rec_touchdown_team","rush_touchdown_team","pass_touchdown_exp_team","rec_touchdown_exp_team","rush_touchdown_exp_team","pass_two_point_conv_team","rec_two_point_conv_team","rush_two_point_conv_team","pass_first_down_team","rec_first_down_team","rush_first_down_team","pass_interception_team","rec_interception_team","pass_interception_exp_team","rec_interception_exp_team","rec_fumble_lost_team","rush_fumble_lost_team","pass_fantasy_points_exp_team","rec_fantasy_points_exp_team","rush_fantasy_points_exp_team","pass_fantasy_points_team","rec_fantasy_points_team","rush_fantasy_points_team","pass_completions_diff_team","receptions_diff_team","pass_yards_gained_diff_team","rec_yards_gained_diff_team","rush_yards_gained_diff_team","pass_touchdown_diff_team","rec_touchdown_diff_team","rush_touchdown_diff_team","pass_first_down_diff_team","rec_first_down_diff_team","rush_first_down_diff_team","pass_interception_diff_team","rec_interception_diff_team","pass_fantasy_points_diff_team","rec_fantasy_points_diff_team","rush_fantasy_points_diff_team","total_yards_gained_team","total_yards_gained_exp_team","total_yards_gained_diff_team","total_touchdown_team","total_touchdown_exp_team","total_touchdown_diff_team","total_first_down_team","total_first_down_exp_team","total_fantasy_points_team","total_fantasy_points_exp_team","total_fantasy_points_diff_team","target_share","rush_share"
"2018","BUF",14,"00-0034857","Josh Allen","QB",36,1,9,297,13,18,0,21.59,0.22,206,0,101,240.18,2.81,57.66,0,0,1,0.48,0.22,0.44,0,0,0,9,0,6,2,0,0.95,0.04,0,0,9.61,1.8,8.38,4.24,0,16.1,307,300.65,1,1.14,15,14.63,20.34,19.79,-3.59,-0.22,-34.18,-2.81,43.34,-0.48,-0.22,0.56,-1.89,-0.2,2.46,-5.37,-1.8,7.72,6.35000000000002,-0.14,0.550000000000004,37,37,31,310,310,18,18,21.81,21.8,206,206,176,242.99,242.99,160.73,0,0,2,0.7,0.69,1.36,0,0,0,9,9,10,2,2,0.99,0.99,0,0,10.51,50.26,24.21,4.24,38.6,29.6,-3.81,-3.8,-36.99,-36.99,15.27,-0.7,-0.69,0.64,-2.09,-2.07,2.06,1.01,1.01,-6.27,-11.66,5.39,382,403.72,-21.72,2,2.05,-0.05,19,19.01,68.2,74.47,-6.27,0.027027027027027,0.290322580645161
"2018","BUF",14,"00-0034510","Robert Foster","WR",0,8,0,0,81,0,7,0,4.49,0,104,0,0,56.03,0,0,0,0,0,0.1,0,0,0,0,0,4,0,0,0,0,0.22,0,0,0,10.68,0,0,17.4,0,104,56.03,0,0.1,4,2.48,17.4,10.68,0,2.51,0,47.97,0,0,-0.1,0,0,1.52,0,0,6.72,0,47.97,-0.1,6.72,37,37,31,310,310,18,18,21.81,21.8,206,206,176,242.99,242.99,160.73,0,0,2,0.7,0.69,1.36,0,0,0,9,9,10,2,2,0.99,0.99,0,0,10.51,50.26,24.21,4.24,38.6,29.6,-3.81,-3.8,-36.99,-36.99,15.27,-0.7,-0.69,0.64,-2.09,-2.07,2.06,1.01,1.01,-6.27,-11.66,5.39,382,403.72,-21.72,2,2.05,-0.05,19,19.01,68.2,74.47,-6.27,0.216216216216216,0
"2018","BUF",14,NA,NA,NA,0,2,0,0,12,0,0,0,1.11,0,0,0,0,11.5,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,2.3,0,0,0,0,0,11.5,0,0.01,0,0.88,0,2.3,0,-1.11,0,-11.5,0,0,-0.01,0,0,-0.88,0,0,-2.3,0,-11.5,-0.01,-2.3,37,37,31,310,310,18,18,21.81,21.8,206,206,176,242.99,242.99,160.73,0,0,2,0.7,0.69,1.36,0,0,0,9,9,10,2,2,0.99,0.99,0,0,10.51,50.26,24.21,4.24,38.6,29.6,-3.81,-3.8,-36.99,-36.99,15.27,-0.7,-0.69,0.64,-2.09,-2.07,2.06,1.01,1.01,-6.27,-11.66,5.39,382,403.72,-21.72,2,2.05,-0.05,19,19.01,68.2,74.47,-6.27,0.0540540540540541,0
"2018","BUF",14,"00-0027029","LeSean McCoy","RB",0,1,2,0,-8,0,0,0,0.84,0,0,1,0,2.82,7.11,0,0,0,0,0.02,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,1.73,0,0,0.1,1,9.93,0,0.19,0,1.01,0.1,3,0,-0.84,0,-2.82,-6.11,0,-0.02,-0.17,0,-0.16,-0.85,0,-1.27,-1.63,-8.93,-0.19,-2.9,37,37,31,310,310,18,18,21.81,21.8,206,206,176,242.99,242.99,160.73,0,0,2,0.7,0.69,1.36,0,0,0,9,9,10,2,2,0.99,0.99,0,0,10.51,50.26,24.21,4.24,38.6,29.6,-3.81,-3.8,-36.99,-36.99,15.27,-0.7,-0.69,0.64,-2.09,-2.07,2.06,1.01,1.01,-6.27,-11.66,5.39,382,403.72,-21.72,2,2.05,-0.05,19,19.01,68.2,74.47,-6.27,0.027027027027027,0.0645161290322581
"2018","BUF",14,"00-0031959","Marcus Murphy","RB",0,1,4,0,-5,0,1,0,0.79,0,8,10,0,3.66,18,0,0,0,0,0.03,0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,1.32,1.92,0,1.8,1,18,21.66,0,0.05,1,0.67,2.8,3.24,0,0.21,0,4.34,-8,0,-0.03,-0.02,0,0.69,-0.36,0,0.48,-0.92,-3.66,-0.05,-0.44,37,37,31,310,310,18,18,21.81,21.8,206,206,176,242.99,242.99,160.73,0,0,2,0.7,0.69,1.36,0,0,0,9,9,10,2,2,0.99,0.99,0,0,10.51,50.26,24.21,4.24,38.6,29.6,-3.81,-3.8,-36.99,-36.99,15.27,-0.7,-0.69,0.64,-2.09,-2.07,2.06,1.01,1.01,-6.27,-11.66,5.39,382,403.72,-21.72,2,2.05,-0.05,19,19.01,68.2,74.47,-6.27,0.027027027027027,0.129032258064516
"2018","BUF",14,"00-0028112","Charles Clay","TE",0,2,0,0,15,0,1,0,1.44,0,6,0,0,17.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,3.19,0,0,1.6,0,6,17.28,0,0,0,0.86,1.6,3.19,0,-0.44,0,-11.28,0,0,0,0,0,-0.86,0,0,-1.59,0,-11.28,0,-1.59,37,37,31,310,310,18,18,21.81,21.8,206,206,176,242.99,242.99,160.73,0,0,2,0.7,0.69,1.36,0,0,0,9,9,10,2,2,0.99,0.99,0,0,10.51,50.26,24.21,4.24,38.6,29.6,-3.81,-3.8,-36.99,-36.99,15.27,-0.7,-0.69,0.64,-2.09,-2.07,2.06,1.01,1.01,-6.27,-11.66,5.39,382,403.72,-21.72,2,2.05,-0.05,19,19.01,68.2,74.47,-6.27,0.0540540540540541,0
"2018","NYJ",14,"00-0021206","Josh McCown","QB",1,0,0,5,0,0,0,0.69,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.19,0,0,0,0,0,0,5,0,0,0,0.1,0,0.19,-0.69,0,-5,0,0,0,0,0,-0.1,0,0,-0.19,0,0,-5,0,-0.19,25,25,28,186,186,16,16,14.66,14.66,170,170,78,142.47,142.47,91.07,1,1,2,1.42,1.41,2.16,0,0,0,9,9,5,1,1,0.53,0.53,0,0,10.3,37.42,22.08,8.8,39,19.8,1.34,1.34,27.53,27.53,-13.07,-0.42,-0.41,-0.16,0.58,0.57,0.00999999999999981,0.47,0.47,-1.5,1.58,-2.28,248,233.54,14.46,3,3.57,-0.57,14,13.42,58.8,59.5,-0.7,0,0
"2018","NYJ",14,"00-0032688","Robby Anderson","WR",0,7,0,0,78,0,4,0,2.99,0,76,0,0,28.99,0,0,1,0,0,1.26,0,0,0,0,0,4,0,0,0,0,0.2,0,0,0,13.46,0,0,17.6,0,76,28.99,1,1.26,4,2.58,17.6,13.46,0,1.01,0,47.01,0,0,-0.26,0,0,1.42,0,0,4.14,0,47.01,-0.26,4.14,25,25,28,186,186,16,16,14.66,14.66,170,170,78,142.47,142.47,91.07,1,1,2,1.42,1.41,2.16,0,0,0,9,9,5,1,1,0.53,0.53,0,0,10.3,37.42,22.08,8.8,39,19.8,1.34,1.34,27.53,27.53,-13.07,-0.42,-0.41,-0.16,0.58,0.57,0.00999999999999981,0.47,0.47,-1.5,1.58,-2.28,248,233.54,14.46,3,3.57,-0.57,14,13.42,58.8,59.5,-0.7,0.28,0
"2018","BUF",14,"00-0031260","Logan Thomas","TE",0,2,0,0,-2,0,1,0,1.62,0,5,0,0,10.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,2.65,0,0,1.5,0,5,10.05,0,0,0,0.34,1.5,2.65,0,-0.62,0,-5.05,0,0,0,0,0,-0.34,0,0,-1.15,0,-5.05,0,-1.15,37,37,31,310,310,18,18,21.81,21.8,206,206,176,242.99,242.99,160.73,0,0,2,0.7,0.69,1.36,0,0,0,9,9,10,2,2,0.99,0.99,0,0,10.51,50.26,24.21,4.24,38.6,29.6,-3.81,-3.8,-36.99,-36.99,15.27,-0.7,-0.69,0.64,-2.09,-2.07,2.06,1.01,1.01,-6.27,-11.66,5.39,382,403.72,-21.72,2,2.05,-0.05,19,19.01,68.2,74.47,-6.27,0.0540540540540541,0
"2018","BUF",14,"00-0033891","Zay Jones","WR",1,9,0,13,114,0,3,0.22,4.33,0,22,0,2.81,54.86,0,0,0,0,0.22,0.28,0,0,0,0,0,1,0,0,2,0.04,0.38,0,0,0.9,11.48,0,0,5.2,0,22,57.67,0,0.5,1,2.23,5.2,12.38,-0.22,-1.33,-2.81,-32.86,0,-0.22,-0.28,0,-0.2,-1.03,0,-0.9,-6.28,0,-35.67,-0.5,-7.18,37,37,31,310,310,18,18,21.81,21.8,206,206,176,242.99,242.99,160.73,0,0,2,0.7,0.69,1.36,0,0,0,9,9,10,2,2,0.99,0.99,0,0,10.51,50.26,24.21,4.24,38.6,29.6,-3.81,-3.8,-36.99,-36.99,15.27,-0.7,-0.69,0.64,-2.09,-2.07,2.06,1.01,1.01,-6.27,-11.66,5.39,382,403.72,-21.72,2,2.05,-0.05,19,19.01,68.2,74.47,-6.27,0.243243243243243,0
"2018","BUF",14,"00-0028581","Patrick DiMarco","RB",0,1,0,0,0,0,0,0,0.46,0,0,0,0,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.84,0,0,0,0,0,3.56,0,0,0,0.12,0,0.84,0,-0.46,0,-3.56,0,0,0,0,0,-0.12,0,0,-0.84,0,-3.56,0,-0.84,37,37,31,310,310,18,18,21.81,21.8,206,206,176,242.99,242.99,160.73,0,0,2,0.7,0.69,1.36,0,0,0,9,9,10,2,2,0.99,0.99,0,0,10.51,50.26,24.21,4.24,38.6,29.6,-3.81,-3.8,-36.99,-36.99,15.27,-0.7,-0.69,0.64,-2.09,-2.07,2.06,1.01,1.01,-6.27,-11.66,5.39,382,403.72,-21.72,2,2.05,-0.05,19,19.01,68.2,74.47,-6.27,0.027027027027027,0
"2018","NYJ",14,"00-0034869","Sam Darnold","QB",24,0,4,181,0,16,0,13.97,0,170,0,10,137.47,0,7.76,1,0,0,1.42,0,0.41,0,0,0,9,0,0,1,0,0.52,0,0,0,10.11,0,3.23,8.8,0,1,180,145.23,1,1.83,9,8.95,9.8,13.34,2.03,0,32.53,0,2.24,-0.42,0,-0.41,0.68,0,-0.63,-1.31,0,-2.23,34.77,-0.83,-3.54,25,25,28,186,186,16,16,14.66,14.66,170,170,78,142.47,142.47,91.07,1,1,2,1.42,1.41,2.16,0,0,0,9,9,5,1,1,0.53,0.53,0,0,10.3,37.42,22.08,8.8,39,19.8,1.34,1.34,27.53,27.53,-13.07,-0.42,-0.41,-0.16,0.58,0.57,0.00999999999999981,0.47,0.47,-1.5,1.58,-2.28,248,233.54,14.46,3,3.57,-0.57,14,13.42,58.8,59.5,-0.7,0,0.142857142857143
"2018","NYJ",14,"00-0030656","Isaiah Crowell","RB",0,1,2,0,-6,0,1,0,0.82,0,2,5,0,3.1,8.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0.85,0,1.2,0.5,7,11.51,0,0,0,0.28,1.7,2,0,0.18,0,-1.1,-3.41,0,0,0,0,-0.13,-0.15,0,0.05,-0.35,-4.51,0,-0.3,25,25,28,186,186,16,16,14.66,14.66,170,170,78,142.47,142.47,91.07,1,1,2,1.42,1.41,2.16,0,0,0,9,9,5,1,1,0.53,0.53,0,0,10.3,37.42,22.08,8.8,39,19.8,1.34,1.34,27.53,27.53,-13.07,-0.42,-0.41,-0.16,0.58,0.57,0.00999999999999981,0.47,0.47,-1.5,1.58,-2.28,248,233.54,14.46,3,3.57,-0.57,14,13.42,58.8,59.5,-0.7,0.04,0.0714285714285714
"2018","NYJ",14,"00-0029159","Jermaine Kearse","WR",0,2,0,0,20,0,1,0,1.29,0,10,0,0,16.51,0,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0.04,0,0,0,2.99,0,0,2,0,10,16.51,0,0.01,1,0.81,2,2.99,0,-0.29,0,-6.51,0,0,-0.01,0,0,0.19,0,0,-0.99,0,-6.51,-0.01,-0.99,25,25,28,186,186,16,16,14.66,14.66,170,170,78,142.47,142.47,91.07,1,1,2,1.42,1.41,2.16,0,0,0,9,9,5,1,1,0.53,0.53,0,0,10.3,37.42,22.08,8.8,39,19.8,1.34,1.34,27.53,27.53,-13.07,-0.42,-0.41,-0.16,0.58,0.57,0.00999999999999981,0.47,0.47,-1.5,1.58,-2.28,248,233.54,14.46,3,3.57,-0.57,14,13.42,58.8,59.5,-0.7,0.08,0
"2018","NYJ",14,"00-0031023","Quincy Enunwa","WR",0,4,0,0,23,0,3,0,2.48,0,22,0,0,20.49,0,0,0,0,0,0.06,0,0,0,0,0,1,0,0,0,0,0.07,0,0,0,4.88,0,0,5.2,0,22,20.49,0,0.06,1,1.37,5.2,4.88,0,0.52,0,1.51,0,0,-0.06,0,0,-0.37,0,0,0.32,0,1.51,-0.06,0.32,25,25,28,186,186,16,16,14.66,14.66,170,170,78,142.47,142.47,91.07,1,1,2,1.42,1.41,2.16,0,0,0,9,9,5,1,1,0.53,0.53,0,0,10.3,37.42,22.08,8.8,39,19.8,1.34,1.34,27.53,27.53,-13.07,-0.42,-0.41,-0.16,0.58,0.57,0.00999999999999981,0.47,0.47,-1.5,1.58,-2.28,248,233.54,14.46,3,3.57,-0.57,14,13.42,58.8,59.5,-0.7,0.16,0
"2018","BUF",14,"00-0033466","Isaiah McKenzie","WR",0,7,4,0,74,0,4,0,4.35,0,47,22,0,57.03,21.14,0,0,1,0,0.02,0.59,0,0,0,0,2,1,0,0,0,0.21,0,0,0,10.16,5.68,0,8.7,8.2,69,78.17,1,0.61,3,3.99,16.9,15.84,0,-0.35,0,-10.03,0.859999999999999,0,-0.02,0.41,0,-0.6,-0.39,0,-1.46,2.52,-9.17,0.39,1.06,37,37,31,310,310,18,18,21.81,21.8,206,206,176,242.99,242.99,160.73,0,0,2,0.7,0.69,1.36,0,0,0,9,9,10,2,2,0.99,0.99,0,0,10.51,50.26,24.21,4.24,38.6,29.6,-3.81,-3.8,-36.99,-36.99,15.27,-0.7,-0.69,0.64,-2.09,-2.07,2.06,1.01,1.01,-6.27,-11.66,5.39,382,403.72,-21.72,2,2.05,-0.05,19,19.01,68.2,74.47,-6.27,0.189189189189189,0.129032258064516
"2018","BUF",14,"00-0029388","Deonte Thompson","WR",0,2,0,0,19,0,1,0,1.33,0,14,0,0,16.73,0,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0.04,0,0,0,3.06,0,0,2.4,0,14,16.73,0,0.01,1,0.79,2.4,3.06,0,-0.33,0,-2.73,0,0,-0.01,0,0,0.21,0,0,-0.66,0,-2.73,-0.01,-0.66,37,37,31,310,310,18,18,21.81,21.8,206,206,176,242.99,242.99,160.73,0,0,2,0.7,0.69,1.36,0,0,0,9,9,10,2,2,0.99,0.99,0,0,10.51,50.26,24.21,4.24,38.6,29.6,-3.81,-3.8,-36.99,-36.99,15.27,-0.7,-0.69,0.64,-2.09,-2.07,2.06,1.01,1.01,-6.27,-11.66,5.39,382,403.72,-21.72,2,2.05,-0.05,19,19.01,68.2,74.47,-6.27,0.0540540540540541,0
"2018","NYJ",14,"00-0033295","Elijah McGuire","RB",0,4,17,0,4,0,3,0,3.04,0,23,60,0,22.92,56.82,0,0,1,0,0.01,1.49,0,0,0,0,1,4,0,0,0,0.04,0,0,0,5.4,14.62,0,5.3,12,83,79.74,1,1.5,5,4.8,17.3,20.02,0,-0.04,0,0.0799999999999983,3.18,0,-0.01,-0.49,0,-0.1,0.3,0,-0.100000000000001,-2.62,3.25999999999999,-0.5,-2.72,25,25,28,186,186,16,16,14.66,14.66,170,170,78,142.47,142.47,91.07,1,1,2,1.42,1.41,2.16,0,0,0,9,9,5,1,1,0.53,0.53,0,0,10.3,37.42,22.08,8.8,39,19.8,1.34,1.34,27.53,27.53,-13.07,-0.42,-0.41,-0.16,0.58,0.57,0.00999999999999981,0.47,0.47,-1.5,1.58,-2.28,248,233.54,14.46,3,3.57,-0.57,14,13.42,58.8,59.5,-0.7,0.16,0.607142857142857
"2018","NYJ",14,"00-0033953","Jordan Leggett","TE",0,2,0,0,21,0,1,0,1.19,0,13,0,0,16.68,0,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0.05,0,0,0,2.93,0,0,2.3,0,13,16.68,0,0.01,1,0.88,2.3,2.93,0,-0.19,0,-3.68,0,0,-0.01,0,0,0.12,0,0,-0.63,0,-3.68,-0.01,-0.63,25,25,28,186,186,16,16,14.66,14.66,170,170,78,142.47,142.47,91.07,1,1,2,1.42,1.41,2.16,0,0,0,9,9,5,1,1,0.53,0.53,0,0,10.3,37.42,22.08,8.8,39,19.8,1.34,1.34,27.53,27.53,-13.07,-0.42,-0.41,-0.16,0.58,0.57,0.00999999999999981,0.47,0.47,-1.5,1.58,-2.28,248,233.54,14.46,3,3.57,-0.57,14,13.42,58.8,59.5,-0.7,0.08,0
"2018","NYJ",14,"00-0034766","Chris Herndon","TE",0,2,0,0,35,0,1,0,0.8,0,14,0,0,15.48,0,0,0,0,0,0.06,0,0,0,0,0,1,0,0,1,0,0.09,0,0,0,2.69,0,0,2.4,0,14,15.48,0,0.06,1,0.73,2.4,2.69,0,0.2,0,-1.48,0,0,-0.06,0,0,0.27,0,0,-0.29,0,-1.48,-0.06,-0.29,25,25,28,186,186,16,16,14.66,14.66,170,170,78,142.47,142.47,91.07,1,1,2,1.42,1.41,2.16,0,0,0,9,9,5,1,1,0.53,0.53,0,0,10.3,37.42,22.08,8.8,39,19.8,1.34,1.34,27.53,27.53,-13.07,-0.42,-0.41,-0.16,0.58,0.57,0.00999999999999981,0.47,0.47,-1.5,1.58,-2.28,248,233.54,14.46,3,3.57,-0.57,14,13.42,58.8,59.5,-0.7,0.08,0
"2018","BUF",14,"00-0027531","Chris Ivory","RB",0,1,12,0,-3,0,0,0,0.82,0,0,42,0,6.66,56.82,0,0,0,0,0,0.14,0,0,0,0,0,3,0,0,0,0.01,0,0,0,1.51,6.5,0,0,4.2,42,63.48,0,0.14,3,2.1,4.2,8.01,0,-0.82,0,-6.66,-14.82,0,0,-0.14,0,-0.3,1.2,0,-1.51,-2.3,-21.48,-0.14,-3.81,37,37,31,310,310,18,18,21.81,21.8,206,206,176,242.99,242.99,160.73,0,0,2,0.7,0.69,1.36,0,0,0,9,9,10,2,2,0.99,0.99,0,0,10.51,50.26,24.21,4.24,38.6,29.6,-3.81,-3.8,-36.99,-36.99,15.27,-0.7,-0.69,0.64,-2.09,-2.07,2.06,1.01,1.01,-6.27,-11.66,5.39,382,403.72,-21.72,2,2.05,-0.05,19,19.01,68.2,74.47,-6.27,0.027027027027027,0.387096774193548
"2018","NYJ",14,NA,NA,NA,0,1,0,0,11,0,0,0,0.55,0,0,0,0,7.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,1.36,0,0,0,0,0,7.94,0,0,0,0.5,0,1.36,0,-0.55,0,-7.94,0,0,0,0,0,-0.5,0,0,-1.36,0,-7.94,0,-1.36,25,25,28,186,186,16,16,14.66,14.66,170,170,78,142.47,142.47,91.07,1,1,2,1.42,1.41,2.16,0,0,0,9,9,5,1,1,0.53,0.53,0,0,10.3,37.42,22.08,8.8,39,19.8,1.34,1.34,27.53,27.53,-13.07,-0.42,-0.41,-0.16,0.58,0.57,0.00999999999999981,0.47,0.47,-1.5,1.58,-2.28,248,233.54,14.46,3,3.57,-0.57,14,13.42,58.8,59.5,-0.7,0.04,0
"2018","NYJ",14,"00-0034164","Trenton Cannon","RB",0,1,5,0,-6,0,1,0,0.79,0,4,3,0,3.98,18.08,0,0,1,0,0,0.26,0,0,0,0,0,1,0,0,0,0.01,0,0,0,1.2,3.38,0,1.4,6.3,7,22.06,1,0.26,1,0.67,7.7,4.58,0,0.21,0,0.02,-15.08,0,0,0.74,0,-0.16,0.49,0,0.2,2.92,-15.06,0.74,3.12,25,25,28,186,186,16,16,14.66,14.66,170,170,78,142.47,142.47,91.07,1,1,2,1.42,1.41,2.16,0,0,0,9,9,5,1,1,0.53,0.53,0,0,10.3,37.42,22.08,8.8,39,19.8,1.34,1.34,27.53,27.53,-13.07,-0.42,-0.41,-0.16,0.58,0.57,0.00999999999999981,0.47,0.47,-1.5,1.58,-2.28,248,233.54,14.46,3,3.57,-0.57,14,13.42,58.8,59.5,-0.7,0.04,0.178571428571429
"2018","NYJ",14,"00-0029580","Rishard Matthews","WR",0,1,0,0,6,0,1,0,0.71,0,6,0,0,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1.36,0,0,1.6,0,6,6.38,0,0,0,0.17,1.6,1.36,0,0.29,0,-0.38,0,0,0,0,0,-0.17,0,0,0.24,0,-0.38,0,0.24,25,25,28,186,186,16,16,14.66,14.66,170,170,78,142.47,142.47,91.07,1,1,2,1.42,1.41,2.16,0,0,0,9,9,5,1,1,0.53,0.53,0,0,10.3,37.42,22.08,8.8,39,19.8,1.34,1.34,27.53,27.53,-13.07,-0.42,-0.41,-0.16,0.58,0.57,0.00999999999999981,0.47,0.47,-1.5,1.58,-2.28,248,233.54,14.46,3,3.57,-0.57,14,13.42,58.8,59.5,-0.7,0.04,0
"2018","DAL",14,"00-0033077","Dak Prescott","QB",54,0,4,429,0,42,0,36.93,0,455,0,2,404.89,0,8.96,3,0,0,2.17,0,0.69,0,0,0,23,0,0,2,0,1,0,0,0,22.9,0,5.06,26.2,0,0.2,457,413.85,3,2.86,23,21.19,26.4,27.96,5.07,0,50.11,0,-6.96,0.83,0,-0.69,2.61,0,-0.8,3.3,0,-4.86,43.15,0.14,-1.56,54,54,36,429,429,42,42,36.93,36.93,455,455,142,404.89,404.9,146.63,3,3,0,2.17,2.19,1.07,0,0,0,23,23,6,2,2,1,0.98,0,0,22.9,90.48,21.12,26.2,105.5,14.2,5.07,5.07,50.11,50.1,-4.63,0.83,0.81,-1.07,2.61,2.6,-2.46,1,1.02,3.3,15.02,-6.92,597,551.53,45.47,3,3.26,-0.26,29,28.86,119.7,111.6,8.1,0,0.111111111111111
"2018","DAL",14,"00-0034764","Michael Gallup","WR",0,9,0,0,142,0,4,0,5.3,0,24,0,0,83.07,0,0,0,0,0,0.49,0,0,0,0,0,2,0,0,1,0,0.29,0,0,0,16.53,0,0,6.4,0,24,83.07,0,0.49,2,3.31,6.4,16.53,0,-1.3,0,-59.07,0,0,-0.49,0,0,-1.31,0,0,-10.13,0,-59.07,-0.49,-10.13,54,54,36,429,429,42,42,36.93,36.93,455,455,142,404.89,404.9,146.63,3,3,0,2.17,2.19,1.07,0,0,0,23,23,6,2,2,1,0.98,0,0,22.9,90.48,21.12,26.2,105.5,14.2,5.07,5.07,50.11,50.1,-4.63,0.83,0.81,-1.07,2.61,2.6,-2.46,1,1.02,3.3,15.02,-6.92,597,551.53,45.47,3,3.26,-0.26,29,28.86,119.7,111.6,8.1,0.166666666666667,0
"2018","DAL",14,"00-0031544","Amari Cooper","WR",0,13,0,0,167,0,10,0,7.73,0,217,0,0,106.46,0,0,3,0,0,0.89,0,0,0,0,0,9,0,0,1,0,0.32,0,0,0,23.7,0,0,49.7,0,217,106.46,3,0.89,9,4.97,49.7,23.7,0,2.27,0,110.54,0,0,2.11,0,0,4.03,0,0,26,0,110.54,2.11,26,54,54,36,429,429,42,42,36.93,36.93,455,455,142,404.89,404.9,146.63,3,3,0,2.17,2.19,1.07,0,0,0,23,23,6,2,2,1,0.98,0,0,22.9,90.48,21.12,26.2,105.5,14.2,5.07,5.07,50.11,50.1,-4.63,0.83,0.81,-1.07,2.61,2.6,-2.46,1,1.02,3.3,15.02,-6.92,597,551.53,45.47,3,3.26,-0.26,29,28.86,119.7,111.6,8.1,0.240740740740741,0
"2018","PHI",14,"00-0032950","Carson Wentz","QB",32,0,4,276,0,22,0,21.21,0,228,0,-3,232.41,0,19.82,3,0,0,2.02,0,0.52,0,0,0,12,0,0,0,0,0.69,0,0,0,15.99,0,5.07,21.12,0,-0.3,225,252.23,3,2.54,12,15.53,20.82,21.06,0.789999999999999,0,-4.41,0,-22.82,0.98,0,-0.52,-1.37,0,-2.16,5.13,0,-5.37,-27.23,0.46,-0.240000000000002,32,32,14,276,276,22,22,21.21,21.22,228,228,34,232.41,232.4,62.16,3,3,0,2.02,2.02,0.64,0,0,0,12,12,1,0,0,0.69,0.69,0,0,15.99,56.57,9.99,21.12,62.8,3.4,0.789999999999999,0.78,-4.41,-4.4,-28.16,0.98,0.98,-0.64,-1.37,-1.36,-2.92,-0.69,-0.69,5.13,6.23,-6.59,262,294.56,-32.56,3,2.66,0.34,13,17.28,66.2,66.56,-0.359999999999998,0,0.285714285714286
